date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature (C),precipitation (cm),evapotranspiration (CMSD),season
2009-03-28,13.0,0.0,0.0,1.0,1.0,0.0,1.0,11.33,8.83,0.07726999999999999,10.3,3
2009-03-29,28.0,26.0,29.0,32.0,31.0,37.0,33.0,21.63,6.33,3.2446600000000005,8.77,3
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13,5.83,0.0,8.49,3
2009-03-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,6.43,0.018529999999999998,8.83,3
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,6.83,0.0,10.4,4
2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,6.03,0.0,9.87,4
2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,10.73,0.0,13.3,4
2009-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,12.83,0.0,15.2,4
2009-04-05,4.0,5.0,3.0,4.0,1.0,3.0,2.0,8.25,9.63,0.33249000000000006,12.5,4
2009-04-06,3.0,4.0,2.0,1.0,1.0,1.0,0.0,8.82,5.63,0.15688,9.61,4
2009-04-07,17.0,14.0,10.0,9.0,12.0,12.0,16.0,10.23,7.93,1.21454,11.2,4
2009-04-08,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13.5,8.13,0.08793999999999999,11.3,4
2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.93,0.0,11.2,4
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,9.83,0.0,12.6,4
2009-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,13.03,0.0,15.4,4
2009-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,14.83,0.0,17.2,4
2009-04-13,20.0,18.0,11.0,5.0,11.0,11.0,8.0,10.77,13.33,1.11044,15.7,4
2009-04-14,4.0,0.0,22.0,12.0,19.0,21.0,19.0,14.13,11.53,1.4942499999999999,14.0,4
2009-04-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,13.53,0.00327,15.9,4
2009-04-16,15.0,0.0,9.0,4.0,9.0,6.0,6.0,14.55,13.33,0.53582,15.7,4
2009-04-17,4.0,0.0,1.0,3.0,3.0,8.0,1.0,13.29,12.53,0.40103,14.9,4
2009-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,14.83,0.0,17.2,4
2009-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,14.23,0.0,16.6,4
2009-04-20,75.0,87.0,20.0,25.0,25.0,59.0,24.0,22.86,15.53,4.91986,18.0,4
2009-04-21,22.0,46.0,66.0,20.0,44.0,26.0,31.0,91.46,13.43,3.31811,15.8,4
2009-04-22,6.0,20.0,11.0,25.0,16.0,19.0,19.0,86.3,10.63,1.89847,13.3,4
2009-04-23,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.45,14.53,0.057050000000000003,16.9,4
2009-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29,17.03,0.0,19.7,4
2009-04-25,7.0,0.0,3.0,1.0,3.0,2.0,3.0,30.7,10.43,0.18802,13.1,4
2009-04-26,18.0,0.0,14.0,22.0,27.0,26.0,23.0,35.37,6.13,1.9371099999999999,9.93,4
2009-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42,9.63,0.0,12.5,4
2009-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41,11.33,0.0,13.9,4
2009-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,13.13,0.0,15.5,4
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,14.13,0.0,16.5,4
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,14.33,0.0,18.4,5
2009-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16,15.23,0.0,19.4,5
2009-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,15.03,0.0,19.2,5
2009-05-04,0.0,0.0,0.0,2.0,3.0,4.0,1.0,19.84,11.83,0.21444999999999997,15.7,5
2009-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,12.43,0.0,16.3,5
2009-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,12.23,0.0,14.4,5
2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,13.23,0.0,13.4,5
2009-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,14.63,0.0,12.7,5
2009-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,15.03,0.0,11.2,5
2009-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,14.93,0.0,9.54,5
2009-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,15.73,0.0,8.58,5
2009-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,16.93,0.0,7.83,5
2009-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.23,0.0,6.29,5
2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,15.93,0.0,5.22,5
2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,17.43,0.0,4.84,5
2009-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,18.03,0.0,4.18,5
2009-05-17,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.22,18.13,0.07376,3.47,5
2009-05-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.52,15.63,0.01708,2.47,5
2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,15.13,0.0,2.04,5
2009-05-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.49,17.53,0.018529999999999998,2.01,5
2009-05-21,4.0,44.0,17.0,24.0,4.0,3.0,5.0,12.53,18.83,1.53228,1.81,5
2009-05-22,3.0,1.0,2.0,2.0,3.0,14.0,4.0,16.05,18.43,0.65183,23.5,5
2009-05-23,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.98,18.93,0.051239999999999994,24.2,5
2009-05-24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.5,16.13,0.04575,20.1,5
2009-05-25,0.0,5.0,1.0,0.0,0.0,1.0,0.0,10.36,18.03,0.13027000000000002,19.0,5
2009-05-26,22.0,18.0,15.0,10.0,17.0,1.0,10.0,10.84,16.63,0.93649,14.5,5
2009-05-27,44.0,25.0,17.0,13.0,18.0,14.0,13.0,19.25,12.43,1.71135,16.3,5
2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,13.13,0.0,17.0,5
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03,14.13,0.0,18.1,5
2009-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,15.23,0.0,19.4,5
2009-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,16.23,0.0,20.6,5
2009-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,17.03,0.036699999999999997,22.7,6
2009-06-02,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.2,17.3,0.0407,23.0,6
2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,17.83,0.0,23.8,6
2009-06-04,246.0,160.0,79.0,59.0,82.0,67.0,64.0,85.29,14.93,8.902780000000002,18.1,6
2009-06-05,8.0,11.0,5.0,6.0,2.0,14.0,4.0,79.62,15.33,0.93043,20.5,6
2009-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,16.83,0.0,22.4,6
2009-06-07,0.0,17.0,4.0,0.0,0.0,0.0,0.0,22.87,17.13,0.32304,22.8,6
2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,16.83,0.0,22.4,6
2009-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.62,18.33,0.0,24.5,6
2009-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,21.1,0.0,28.8,6
2009-06-11,25.0,55.0,6.0,8.0,12.0,10.0,5.0,23.54,17.63,1.7168199999999998,23.5,6
2009-06-12,5.0,1.0,4.0,4.0,5.0,3.0,3.0,19.95,18.93,0.31338,25.4,6
2009-06-13,35.0,31.0,16.0,21.0,18.0,24.0,19.0,18.12,18.8,2.34577,25.2,6
2009-06-14,37.0,10.0,15.0,21.0,25.0,13.0,20.0,31.36,16.3,1.6410699999999998,21.7,6
2009-06-15,16.0,32.0,9.0,50.0,0.0,5.0,4.0,59.57,16.93,1.8186099999999996,22.5,6
2009-06-16,5.0,13.0,15.0,9.0,2.0,25.0,6.0,43.44,17.73,1.51387,23.6,6
2009-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.38,20.03,0.009049999999999999,27.1,6
2009-06-18,5.0,0.0,0.0,0.0,1.0,0.0,1.0,27.65,20.9,0.03258,28.5,6
2009-06-19,2.0,29.0,36.0,13.0,44.0,5.0,5.0,31.29,20.2,1.58154,27.3,6
2009-06-20,4.0,2.0,5.0,4.0,17.0,1.0,9.0,30.85,18.43,0.40242000000000006,24.6,6
2009-06-21,29.0,6.0,1.0,4.0,3.0,2.0,6.0,42.4,18.33,0.42884,24.5,6
2009-06-22,2.0,1.0,1.0,7.0,2.0,3.0,0.0,27.39,19.13,0.28596,25.7,6
2009-06-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.84,19.43,0.036699999999999997,26.1,6
2009-06-24,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.57,19.33,0.15372000000000002,26.0,6
2009-06-25,3.0,74.0,84.0,17.0,28.0,15.0,20.0,36.6,18.23,3.20756,24.3,6
2009-06-26,22.0,15.0,2.0,2.0,5.0,4.0,1.0,47.73,18.33,0.57329,24.5,6
2009-06-27,11.0,33.0,5.0,85.0,0.0,11.0,34.0,44.69,18.43,2.9269099999999995,24.6,6
2009-06-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.49,19.33,0.00327,26.0,6
2009-06-29,0.0,0.0,0.0,13.0,0.0,2.0,0.0,33.46,19.63,0.31429,26.4,6
2009-06-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.92,19.73,0.018529999999999998,26.6,6
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21,19.83,0.0,25.6,7
2009-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,17.93,0.0,22.9,7
2009-07-03,4.0,3.0,2.0,1.0,2.0,1.0,2.0,20.43,16.83,0.16835,21.4,7
2009-07-04,0.0,11.0,4.0,2.0,6.0,0.0,4.0,20.47,18.33,0.33690000000000003,23.4,7
2009-07-05,0.0,0.0,0.0,0.0,1.0,2.0,0.0,20.55,19.33,0.08058,20.8,7
2009-07-06,45.0,0.0,3.0,0.0,0.0,15.0,3.0,16.45,19.03,0.74931,16.6,7
2009-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,20.03,0.0,22.4,7
2009-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,19.83,0.0,17.9,7
2009-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,19.83,0.0,14.4,7
2009-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,20.43,0.0,12.0,7
2009-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,21.03,0.0,9.97,7
2009-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,21.63,0.0,8.19,7
2009-07-13,0.0,1.0,1.0,8.0,1.0,6.0,9.0,12.09,19.63,0.48231999999999997,5.73,7
2009-07-14,23.0,8.0,8.0,2.0,4.0,0.0,3.0,11.92,18.93,0.37014,7.25,7
2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,19.93,0.0,7.14,7
2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,19.53,0.0,5.62,7
2009-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,22.23,0.0,5.33,7
2009-07-18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.02,21.23,0.02758,3.91,7
2009-07-19,2.0,39.0,0.0,18.0,0.0,1.0,5.0,9.39,20.13,1.0881500000000002,2.9,7
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,19.73,0.0,16.5,7
2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,20.83,0.0,14.2,7
2009-07-22,0.0,0.0,0.0,1.0,0.0,9.0,0.0,8.3,20.63,0.34883,11.2,7
2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,20.23,0.0,9.15,7
2009-07-24,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,20.43,0.20383,7.43,7
2009-07-25,2.0,57.0,10.0,111.0,39.0,54.0,12.0,14.69,20.33,5.489050000000001,5.91,7
2009-07-26,6.0,42.0,1.0,11.0,1.0,3.0,0.0,28.85,19.23,1.0662600000000002,24.7,7
2009-07-27,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.8,20.03,0.055589999999999994,25.9,7
2009-07-28,3.0,3.0,0.0,0.0,1.0,0.0,0.0,13.9,19.93,0.06822999999999999,25.7,7
2009-07-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,19.63,0.00981,25.3,7
2009-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,20.53,0.0,26.7,7
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,21.23,0.0,27.8,7
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,21.73,0.0,26.5,8
2009-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,23.83,0.0,24.4,8
2009-08-03,2.0,9.0,0.0,5.0,3.0,0.0,0.0,7.29,20.33,0.27444999999999997,15.4,8
2009-08-04,31.0,36.0,13.0,43.0,17.0,42.0,18.0,12.74,18.63,3.44561,15.4,8
2009-08-05,56.0,18.0,15.0,5.0,13.0,4.0,5.0,47.55,18.83,0.99115,22.4,8
2009-08-06,181.0,150.0,147.0,112.0,141.0,114.0,170.0,190.28,18.23,13.1649,21.6,8
2009-08-07,132.0,223.0,312.0,257.0,232.0,267.0,342.0,1046.05,17.83,26.111490000000003,21.1,8
2009-08-08,45.0,65.0,59.0,56.0,72.0,55.0,54.0,958.05,18.73,5.801219999999999,22.3,8
2009-08-09,56.0,39.0,35.0,45.0,48.0,78.0,33.0,471.14,17.43,5.47493,20.6,8
2009-08-10,8.0,5.0,2.0,4.0,3.0,4.0,2.0,349.7,18.63,0.38845999999999997,22.1,8
2009-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.23,20.53,0.0,24.7,8
2009-08-12,107.0,18.0,10.0,10.0,14.0,9.0,13.0,175.43,18.93,1.4728,22.5,8
2009-08-13,0.0,4.0,5.0,0.0,0.0,0.0,0.0,139.2,19.23,0.10916999999999999,22.9,8
2009-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.64,20.23,0.009049999999999999,24.3,8
2009-08-15,22.0,23.0,39.0,3.0,37.0,20.0,41.0,107.61,19.13,2.20971,22.8,8
2009-08-16,25.0,0.0,6.0,20.0,29.0,32.0,21.0,95.27,18.33,2.07404,21.7,8
2009-08-17,0.0,0.0,0.0,0.0,0.0,3.0,1.0,88.36,19.33,0.11915,23.1,8
2009-08-18,48.0,13.0,2.0,4.0,1.0,3.0,10.0,74.78,18.73,0.6772400000000001,22.3,8
2009-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,19.43,0.0,23.2,8
2009-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.85,19.73,0.0,23.6,8
2009-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79,19.93,0.0,23.9,8
2009-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83,19.83,0.0,23.8,8
2009-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.06,20.03,0.0,24.0,8
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15,20.73,0.0,25.0,8
2009-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.44,20.43,0.0,22.6,8
2009-08-26,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.91,20.43,0.07121999999999999,18.4,8
2009-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,20.43,0.0,16.1,8
2009-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46,20.73,0.0,13.4,8
2009-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.44,20.73,0.0,10.8,8
2009-08-30,0.0,0.0,0.0,0.0,9.0,0.0,0.0,30.58,20.43,0.06462,8.64,8
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,20.53,0.0,8.14,8
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,20.23,0.0,5.81,9
2009-09-02,0.0,3.0,5.0,35.0,3.0,0.0,10.0,24.32,19.93,0.85268,4.77,9
2009-09-03,4.0,1.0,1.0,4.0,2.0,2.0,1.0,30.26,19.63,0.20925999999999995,10.8,9
2009-09-04,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.82,19.43,0.037059999999999996,9.0,9
2009-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06,19.63,0.0,7.68,9
2009-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42,19.43,0.0,6.39,9
2009-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,19.03,0.0,5.27,9
2009-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62,18.73,0.0,4.39,9
2009-09-09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.39,19.83,0.02758,3.98,9
2009-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89,18.83,0.0,3.15,9
2009-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,20.03,0.0,2.87,9
2009-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,21.13,0.0,2.57,9
2009-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,20.93,0.0,2.1,9
2009-09-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.06,20.83,0.036699999999999997,1.73,9
2009-09-15,52.0,1.0,3.0,1.0,0.0,0.0,0.0,17.63,19.13,0.23015999999999998,1.3,9
2009-09-16,1.0,11.0,1.0,7.0,7.0,0.0,8.0,17.3,19.83,0.45169,1.15,9
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,20.03,0.0,1.15,9
2009-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,20.13,0.0,0.968,9
2009-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,18.63,0.0,0.742,9
2009-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,18.03,0.0,0.61,9
2009-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,19.13,0.0,0.557,9
2009-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,20.03,0.0,0.497,9
2009-09-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.35,20.03,0.018529999999999998,0.417,9
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,19.83,0.0,0.345,9
2009-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,19.63,0.0,0.287,9
2009-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,21.13,0.0,0.263,9
2009-09-27,0.0,8.0,24.0,30.0,8.0,11.0,33.0,13.31,19.13,1.6484100000000002,0.194,9
2009-09-28,4.0,3.0,4.0,9.0,3.0,5.0,7.0,15.57,19.73,0.53216,20.1,9
2009-09-29,2.0,0.0,0.0,6.0,1.0,4.0,3.0,15.42,18.63,0.29884999999999995,17.3,9
2009-09-30,42.0,0.0,0.0,0.0,2.0,6.0,0.0,18.74,18.63,0.3719,14.7,9
2009-10-01,12.0,4.0,5.0,4.0,0.0,7.0,2.0,13.98,17.73,0.49753,10.7,10
2009-10-02,7.0,0.0,3.0,2.0,0.0,1.0,2.0,13.75,16.53,0.13926,10.7,10
2009-10-03,0.0,0.0,0.0,12.0,0.0,0.0,3.0,18.19,16.73,0.24950999999999998,9.53,10
2009-10-04,2.0,3.0,0.0,16.0,0.0,2.0,9.0,20.78,15.53,0.50911,7.8,10
2009-10-05,61.0,101.0,110.0,205.0,93.0,93.0,160.0,171.23,14.73,12.15074,8.5,10
2009-10-06,15.0,21.0,26.0,54.0,28.0,63.0,34.0,397.18,14.03,4.44161,13.5,10
2009-10-07,6.0,7.0,2.0,2.0,1.0,1.0,2.0,150.52,13.73,0.25456,13.2,10
2009-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.74,14.83,0.0,14.1,10
2009-10-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.99,15.33,0.018529999999999998,14.6,10
2009-10-10,0.0,0.0,0.0,5.0,0.0,1.0,1.0,52.71,14.73,0.1384,14.1,10
2009-10-11,0.0,9.0,1.0,28.0,0.0,8.0,9.0,75.02,13.93,1.05578,13.4,10
2009-10-12,1.0,0.0,0.0,5.0,0.0,0.0,1.0,77.15,14.43,0.10496999999999998,13.8,10
2009-10-13,0.0,0.0,0.0,3.0,0.0,3.0,1.0,61.81,15.03,0.17473999999999998,14.3,10
2009-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58,14.23,0.0,13.6,10
2009-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,14.03,0.0,13.5,10
2009-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86,14.53,0.0,13.9,10
2009-10-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.79,14.93,0.01708,14.2,10
2009-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77,14.83,0.0,14.1,10
2009-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96,15.93,0.0,15.1,10
2009-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,14.13,0.0,13.6,10
2009-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,14.33,0.0,13.7,10
2009-10-22,2.0,0.0,0.0,7.0,0.0,0.0,4.0,22.93,13.93,0.17245,12.6,10
2009-10-23,38.0,68.0,48.0,24.0,12.0,4.0,45.0,62.24,13.33,2.76279,11.0,10
2009-10-24,20.0,17.0,24.0,16.0,11.0,6.0,27.0,49.02,12.93,1.39185,12.6,10
2009-10-25,3.0,1.0,1.0,0.0,1.0,0.0,1.0,55.8,12.73,0.05129,12.4,10
2009-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73,12.43,0.0,12.2,10
2009-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,13.53,0.0,13.1,10
2009-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79,14.13,0.0,13.6,10
2009-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,14.53,0.0,13.9,10
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.49,15.23,0.0,14.5,10
2009-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,15.63,0.0,14.9,10
2009-11-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,22.19,13.33,0.04542,11.7,11
2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,10.43,0.0,9.73,11
2009-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,9.53,0.0,9.19,11
2009-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01,12.53,0.0,11.1,11
2009-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,14.63,0.0,12.3,11
2009-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,15.93,0.0,12.0,11
2009-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.23,0.0,11.0,11
2009-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,16.03,0.0,9.71,11
2009-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,15.83,0.0,8.6,11
2009-11-10,3.0,1.0,0.0,1.0,2.0,1.0,0.0,14.96,14.93,0.09648000000000001,7.31,11
2009-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,12.53,0.0,5.69,11
2009-11-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.49,13.23,0.0195,5.45,11
2009-11-13,41.0,30.0,16.0,19.0,18.0,19.0,21.0,19.51,10.43,2.1458500000000003,4.17,11
2009-11-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.09,8.83,0.05523,8.79,11
2009-11-15,2.0,0.0,0.0,1.0,1.0,2.0,1.0,13.47,11.73,0.1147,10.6,11
2009-11-16,8.0,2.0,0.0,0.0,0.0,0.0,0.0,14.32,12.13,0.06032,10.8,11
2009-11-17,23.0,9.0,6.0,12.0,4.0,2.0,5.0,17.6,7.83,0.64768,8.24,11
2009-11-18,3.0,1.0,1.0,1.0,1.0,0.0,0.0,17.22,7.13,0.060770000000000005,7.87,11
2009-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,9.93,0.0,9.43,11
2009-11-20,3.0,0.0,0.0,1.0,0.0,0.0,0.0,16.44,8.73,0.028339999999999997,8.73,11
2009-11-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,8.13,0.00327,8.4,11
2009-11-22,9.0,1.0,0.0,1.0,0.0,0.0,0.0,14.06,9.23,0.06504,9.02,11
2009-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,11.93,0.0,10.7,11
2009-11-24,8.0,1.0,0.0,0.0,0.0,0.0,0.0,14.83,11.43,0.04324,10.4,11
2009-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,12.83,0.0,11.3,11
2009-11-26,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.03,13.03,0.037059999999999996,11.4,11
2009-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,11.83,0.0,10.6,11
2009-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,10.53,0.0,9.79,11
2009-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,10.53,0.0,9.59,11
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,8.73,0.0,7.92,11
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,7.53,0.0,6.4,12
2009-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,9.53,0.0,6.87,12
2009-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,5.63,0.0,4.99,12
2009-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,7.63,0.0,5.4,12
2009-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,7.13,0.0,4.92,12
2009-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,8.53,0.0,5.09,12
2009-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,10.43,0.0,5.4,12
