date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature
1996-05-10,12.0,4.0,0.0,1.0,3.0,3.0,2.0,52.74,11.03
1996-05-11,15.0,9.0,8.0,14.0,7.0,14.0,7.0,47.94,13.03
1996-05-12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.27,12.33
1996-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,14.43
1996-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69,15.73
1996-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.64,16.03
1996-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05,14.83
1996-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,14.03
1996-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,13.73
1996-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,16.33
1996-05-20,0.0,0.0,0.0,2.0,0.0,0.0,1.0,20.37,17.73
1996-05-21,36.0,32.0,34.0,35.0,42.0,39.0,36.0,31.21,14.53
1996-05-22,4.0,7.0,17.0,22.0,30.0,0.0,24.0,46.18,15.23
1996-05-23,1.0,0.0,0.0,3.0,16.0,12.0,1.0,52.37,15.93
1996-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.05,15.83
1996-05-25,0.0,1.0,4.0,1.0,2.0,0.0,1.0,36.36,16.53
1996-05-26,27.0,3.0,0.0,1.0,0.0,0.0,1.0,34.65,16.43
1996-05-27,3.0,4.0,6.0,8.0,7.0,10.0,8.0,31.47,16.33
1996-05-28,75.0,63.0,21.0,13.0,12.0,11.0,11.0,60.14,16.33
1996-05-29,21.0,16.0,15.0,13.0,19.0,13.0,15.0,50.29,15.03
1996-05-30,2.0,1.0,1.0,3.0,1.0,4.0,1.0,46.34,15.73
1996-05-31,2.0,3.0,3.0,2.0,2.0,2.0,3.0,39.15,16.83
1996-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52,17.83
1996-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39,19.03
1996-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,19.83
1996-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97,20.33
1996-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,20.63
1996-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,20.83
1996-06-07,0.0,0.0,0.0,3.0,0.0,10.0,8.0,26.42,22.03
1996-06-08,3.0,2.0,1.0,1.0,0.0,0.0,4.0,21.47,20.03
1996-06-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,19.33
1996-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,20.73
1996-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,20.93
1996-06-12,0.0,3.0,1.0,14.0,5.0,0.0,0.0,12.94,20.73
1996-06-13,0.0,0.0,1.0,14.0,0.0,0.0,5.0,19.51,21.13
1996-06-14,3.0,30.0,35.0,6.0,28.0,41.0,4.0,22.65,20.13
1996-06-15,1.0,23.0,1.0,17.0,8.0,15.0,7.0,25.19,19.83
1996-06-16,50.0,23.0,20.0,35.0,34.0,29.0,15.0,30.29,19.03
1996-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,19.63
1996-06-18,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.92,21.03
1996-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,20.93
1996-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11,21.43
1996-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,21.63
1996-06-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.28,19.83
1996-06-23,55.0,2.0,0.0,8.0,3.0,3.0,7.0,13.07,19.83
1996-06-24,1.0,8.0,1.0,9.0,0.0,1.0,3.0,20.96,22.63
1996-06-25,5.0,23.0,4.0,12.0,16.0,30.0,7.0,25.03,20.83
1996-06-26,24.0,1.0,2.0,10.0,5.0,27.0,2.0,0.0,19.53
1996-06-27,18.0,4.0,4.0,9.0,18.0,22.0,19.0,36.44,19.83
1996-06-28,30.0,5.0,17.0,35.0,38.0,20.0,29.0,33.31,18.93
1996-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09,19.83
1996-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,21.23
1996-07-01,0.0,0.0,0.0,6.0,0.0,0.0,1.0,21.04,21.23
1996-07-02,24.0,2.0,5.0,9.0,0.0,0.0,21.0,21.29,20.83
1996-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.34,20.63
1996-07-04,0.0,0.0,0.0,14.0,0.0,4.0,0.0,16.96,20.83
1996-07-05,0.0,9.0,1.0,12.0,12.0,11.0,2.0,18.47,21.33
1996-07-06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.01,21.63
1996-07-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.6,21.73
1996-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,21.13
1996-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,20.23
1996-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,20.73
1996-07-11,0.0,0.0,0.0,14.0,0.0,0.0,1.0,13.58,21.23
1996-07-12,0.0,19.0,4.0,12.0,2.0,0.0,1.0,16.82,21.83
1996-07-13,12.0,26.0,39.0,23.0,0.0,10.0,33.0,27.45,20.83
1996-07-14,0.0,21.0,10.0,28.0,0.0,3.0,21.0,38.07,20.23
1996-07-15,36.0,6.0,8.0,50.0,14.0,10.0,39.0,35.2,19.13
1996-07-16,39.0,1.0,1.0,4.0,0.0,2.0,10.0,35.44,18.63
1996-07-17,54.0,36.0,33.0,24.0,2.0,26.0,2.0,38.11,20.03
1996-07-18,26.0,47.0,1.0,18.0,3.0,25.0,5.0,60.2,19.73
1996-07-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.91,20.43
1996-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.73,22.53
1996-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62,23.23
1996-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,22.63
1996-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92,22.03
1996-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74,23.03
1996-07-25,1.0,2.0,4.0,18.0,7.0,10.0,14.0,18.46,22.23
1996-07-26,0.0,4.0,3.0,25.0,4.0,22.0,17.0,21.68,22.73
1996-07-27,0.0,5.0,6.0,7.0,5.0,8.0,8.0,32.35,20.23
1996-07-28,24.0,1.0,0.0,1.0,1.0,14.0,0.0,27.14,19.63
1996-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,20.93
1996-07-30,130.0,67.0,125.0,91.0,103.0,84.0,115.0,41.58,18.63
1996-07-31,339.0,564.0,662.0,322.0,695.0,536.0,501.0,2181.87,17.83
1996-08-01,47.0,47.0,57.0,78.0,66.0,62.0,63.0,2240.15,18.13
1996-08-02,32.0,51.0,6.0,3.0,9.0,13.0,2.0,490.01,19.83
1996-08-03,0.0,11.0,11.0,17.0,10.0,21.0,18.0,268.75,19.73
1996-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.03,21.03
1996-08-05,3.0,60.0,7.0,0.0,26.0,16.0,2.0,153.03,20.63
1996-08-06,1.0,0.0,0.0,2.0,4.0,1.0,2.0,141.62,20.03
1996-08-07,0.0,0.0,0.0,0.0,0.0,3.0,0.0,115.76,21.53
1996-08-08,28.0,32.0,36.0,20.0,16.0,37.0,3.0,116.28,20.63
1996-08-09,3.0,9.0,18.0,0.0,1.0,0.0,1.0,114.69,19.03
1996-08-10,0.0,1.0,6.0,1.0,3.0,1.0,3.0,101.7,20.03
1996-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.51,20.13
1996-08-12,16.0,33.0,34.0,12.0,17.0,3.0,19.0,87.75,19.33
1996-08-13,0.0,0.0,15.0,0.0,4.0,0.0,8.0,80.31,21.33
1996-08-14,1.0,37.0,16.0,39.0,15.0,33.0,34.0,104.28,20.03
1996-08-15,29.0,36.0,37.0,36.0,18.0,19.0,19.0,112.86,19.03
1996-08-16,8.0,1.0,2.0,5.0,1.0,0.0,2.0,110.25,19.63
1996-08-17,3.0,1.0,0.0,1.0,1.0,0.0,0.0,89.8,19.53
1996-08-18,41.0,6.0,0.0,0.0,0.0,0.0,0.0,79.62,19.83
1996-08-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.85,20.83
1996-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.01,20.73
1996-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.81,20.83
1996-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15,21.13
1996-08-23,0.0,31.0,30.0,25.0,19.0,9.0,15.0,54.55,20.53
1996-08-24,1.0,10.0,1.0,0.0,1.0,0.0,9.0,52.57,20.23
1996-08-25,95.0,51.0,4.0,0.0,0.0,0.0,0.0,72.65,19.53
1996-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.95,20.13
1996-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61,20.23
1996-08-28,0.0,0.0,3.0,1.0,0.0,14.0,0.0,39.44,20.13
1996-08-29,0.0,7.0,40.0,20.0,36.0,30.0,29.0,58.58,19.53
1996-08-30,11.0,2.0,9.0,4.0,4.0,12.0,3.0,59.59,18.93
1996-08-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.73,20.73
1996-09-01,0.0,52.0,31.0,5.0,39.0,5.0,11.0,45.82,20.43
1996-09-02,2.0,22.0,10.0,13.0,4.0,19.0,3.0,46.88,18.73
1996-09-03,1.0,0.0,1.0,21.0,26.0,23.0,4.0,50.87,18.03
1996-09-04,0.0,0.0,0.0,0.0,26.0,3.0,0.0,59.09,18.83
1996-09-05,0.0,0.0,9.0,18.0,0.0,40.0,10.0,45.68,18.73
1996-09-06,11.0,13.0,31.0,86.0,26.0,21.0,46.0,53.71,18.73
1996-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23,20.13
1996-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03,22.13
1996-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54,22.23
1996-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01,21.73
1996-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81,21.53
1996-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32,21.83
1996-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86,21.83
1996-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,21.03
1996-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,21.03
1996-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01,19.63
1996-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73,20.23
1996-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09,19.63
1996-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,20.33
1996-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,20.03
1996-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62,18.13
1996-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43,17.43
1996-09-23,0.0,0.0,3.0,22.0,3.0,18.0,12.0,22.9,17.23
1996-09-24,7.0,3.0,7.0,8.0,19.0,16.0,8.0,22.11,17.43
1996-09-25,27.0,44.0,14.0,15.0,10.0,13.0,18.0,39.43,19.53
1996-09-26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.05,18.13
1996-09-27,57.0,34.0,15.0,11.0,7.0,4.0,19.0,32.88,16.83
1996-09-28,188.0,175.0,145.0,107.0,123.0,106.0,125.0,252.28,16.13
1996-09-29,69.0,150.0,171.0,73.0,80.0,50.0,81.0,534.08,14.83
1996-09-30,2.0,9.0,19.0,8.0,4.0,3.0,8.0,334.6,14.93
1996-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66,15.83
1996-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.21,17.13
1996-10-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.22,17.33
1996-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56,17.43
1996-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36,17.43
1996-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,18.23
1996-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33,18.53
1996-10-08,0.0,0.0,5.0,6.0,4.0,0.0,2.0,42.81,17.43
1996-10-09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39.81,16.23
1996-10-10,0.0,0.0,2.0,11.0,0.0,14.0,5.0,42.23,16.13
1996-10-11,0.0,4.0,1.0,7.0,0.0,0.0,3.0,42.68,17.63
1996-10-12,4.0,7.0,10.0,31.0,13.0,10.0,27.0,50.59,16.43
1996-10-13,2.0,2.0,4.0,7.0,4.0,5.0,6.0,54.94,17.73
1996-10-14,5.0,14.0,20.0,29.0,21.0,29.0,17.0,49.76,15.73
1996-10-15,1.0,3.0,3.0,2.0,1.0,1.0,2.0,60.33,14.53
1996-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.63,16.23
1996-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,16.73
1996-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,16.03
1996-10-19,0.0,0.0,0.0,7.0,1.0,3.0,3.0,31.49,14.43
1996-10-20,7.0,11.0,11.0,17.0,14.0,11.0,16.0,33.74,12.73
1996-10-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39.11,16.03
1996-10-22,0.0,0.0,0.0,4.0,0.0,2.0,1.0,32.19,15.93
1996-10-23,1.0,0.0,0.0,0.0,0.0,8.0,1.0,35.69,15.73
1996-10-24,4.0,0.0,0.0,1.0,0.0,0.0,0.0,32.61,14.73
1996-10-25,6.0,5.0,0.0,3.0,0.0,0.0,2.0,28.31,15.73
1996-10-26,14.0,18.0,11.0,15.0,11.0,0.0,14.0,46.5,12.43
1996-10-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.28,12.93
1996-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,15.63
1996-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.38,17.33
1996-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,18.03
1996-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,18.43
1996-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,18.03
1996-11-02,0.0,0.0,0.0,7.0,0.0,0.0,1.0,23.4,14.93
1996-11-03,0.0,0.0,0.0,7.0,0.0,0.0,3.0,25.61,15.53
1996-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,19.03
1996-11-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,17.53
1996-11-06,0.0,0.0,0.0,2.0,0.0,0.0,7.0,21.83,16.53
1996-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.66,18.13
1996-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,17.23
1996-11-09,2.0,4.0,6.0,23.0,3.0,9.0,21.0,18.5,15.73
1996-11-10,2.0,6.0,5.0,16.0,5.0,7.0,15.0,40.04,17.83
1996-11-11,1.0,4.0,7.0,13.0,0.0,17.0,11.0,34.01,16.73
1996-11-12,9.0,11.0,6.0,5.0,2.0,1.0,8.0,41.95,12.43
1996-11-13,1.0,1.0,1.0,3.0,0.0,0.0,1.0,37.29,10.63
1996-11-14,5.0,0.0,1.0,5.0,0.0,1.0,3.0,31.85,12.03
1996-11-15,2.0,7.0,1.0,6.0,0.0,1.0,3.0,39.76,11.23
1996-11-16,1.0,0.0,0.0,2.0,0.0,0.0,1.0,56.67,11.73
1996-11-17,8.0,0.0,0.0,4.0,0.0,0.0,0.0,48.11,11.13
1996-11-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.61,7.53
1996-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48,9.53
1996-11-20,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.74,12.83
1996-11-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.23,11.03
1996-11-22,1.0,1.0,0.0,2.0,0.0,1.0,1.0,25.17,10.43
1996-11-23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.69,10.93
1996-11-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.71,12.03
1996-11-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,24.51,14.23
1996-11-26,8.0,0.0,0.0,4.0,0.0,0.0,0.0,21.02,15.53
1996-11-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.64,11.43
1996-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,12.53
1996-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,10.73
1996-11-30,0.0,0.0,0.0,3.0,0.0,0.0,1.0,19.75,6.83
1996-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,5.23
1996-12-02,0.0,0.0,0.0,3.0,0.0,5.0,1.0,19.44,7.03
1996-12-03,0.0,0.0,0.0,2.0,2.0,1.0,1.0,20.32,10.93
1996-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,12.53
1996-12-05,8.0,2.0,1.0,3.0,0.0,0.0,1.0,16.96,7.23
1996-12-06,2.0,0.0,2.0,3.0,1.0,1.0,2.0,16.7,2.93
1996-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,3.23
1996-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,8.03
1996-12-09,5.0,1.0,0.0,0.0,0.0,1.0,0.0,13.14,9.23
1996-12-10,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.69,7.23
1996-12-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,7.93
1996-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,9.03
1996-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,8.93
1996-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,9.23
1996-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,11.13
1996-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,12.83
1996-12-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.57,10.43
1996-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,7.83
1996-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,6.83
1996-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,7.43
1996-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,7.53
1996-12-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.98,8.33
1996-12-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.12,8.33
1996-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,9.93
1996-12-25,0.0,1.0,1.0,4.0,3.0,6.0,4.0,8.61,9.93
1996-12-26,5.0,3.0,3.0,6.0,3.0,4.0,5.0,11.92,9.93
1996-12-27,0.0,1.0,1.0,2.0,1.0,1.0,1.0,11.28,10.53
1996-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,9.73
1996-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,9.63
1996-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,9.03
1996-12-31,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.81,10.63
1997-01-01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.09,10.03
1997-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,7.13
1997-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,10.43
1997-01-04,25.0,15.0,15.0,12.0,15.0,14.0,14.0,12.91,8.73
1997-01-05,5.0,1.0,2.0,3.0,1.0,1.0,2.0,18.56,5.73
1997-01-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.02,4.53
1997-01-07,1.0,1.0,1.0,3.0,3.0,4.0,3.0,5.8,5.03
1997-01-08,0.0,1.0,3.0,4.0,2.0,5.0,3.0,10.54,2.73
1997-01-09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.15,4.03
1997-01-10,5.0,3.0,0.0,1.0,0.0,0.0,1.0,10.79,3.63
1997-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.83
1997-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,3.93
1997-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,7.73
1997-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,7.53
1997-01-15,4.0,5.0,6.0,9.0,6.0,5.0,9.0,9.56,8.73
1997-01-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,9.43
1997-01-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.52,10.73
1997-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,9.33
1997-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,9.23
1997-01-20,3.0,3.0,4.0,2.0,5.0,7.0,2.0,3.6,9.43
1997-01-21,0.0,0.0,0.0,1.0,1.0,17.0,0.0,14.46,8.13
1997-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,6.03
1997-01-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,8.23
1997-01-24,31.0,20.0,15.0,12.0,15.0,0.0,14.0,8.32,3.03
1997-01-25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.64,2.53
1997-01-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,4.73
1997-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,5.93
1997-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.23
1997-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.43
1997-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,10.23
1997-01-31,0.0,3.0,10.0,0.0,0.0,0.0,1.0,8.61,8.93
1997-02-01,3.0,5.0,5.0,4.0,6.0,5.0,5.0,7.74,11.23
1997-02-02,34.0,16.0,23.0,15.0,19.0,16.0,18.0,13.95,7.63
1997-02-03,19.0,29.0,31.0,43.0,37.0,49.0,45.0,22.5,5.83
1997-02-04,22.0,20.0,17.0,17.0,35.0,22.0,21.0,54.09,7.93
1997-02-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01,8.03
1997-02-06,1.0,1.0,1.0,3.0,1.0,4.0,2.0,25.69,6.73
1997-02-07,37.0,20.0,17.0,19.0,26.0,33.0,19.0,24.99,8.13
1997-02-08,35.0,23.0,9.0,12.0,7.0,13.0,7.0,42.86,7.13
1997-02-09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45,6.63
1997-02-10,9.0,3.0,2.0,1.0,0.0,1.0,1.0,35.5,5.63
1997-02-11,5.0,6.0,4.0,5.0,3.0,3.0,4.0,25.44,3.03
1997-02-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.19,3.93
1997-02-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.48,4.33
1997-02-14,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.27,7.03
1997-02-15,32.0,17.0,14.0,8.0,12.0,11.0,9.0,18.24,6.53
1997-02-16,17.0,18.0,21.0,19.0,23.0,24.0,18.0,32.66,3.73
1997-02-17,12.0,11.0,5.0,5.0,8.0,6.0,8.0,34.71,2.83
1997-02-18,8.0,9.0,11.0,12.0,11.0,12.0,13.0,32.03,2.93
1997-02-19,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.16,5.23
1997-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,8.33
1997-02-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.82,7.83
1997-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,7.73
1997-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,10.33
1997-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.13
1997-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,11.13
1997-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,11.13
1997-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,14.53
1997-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,12.23
1997-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,9.03
1997-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,5.93
1997-03-03,9.0,4.0,2.0,5.0,3.0,3.0,3.0,19.36,6.13
1997-03-04,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11.07,8.33
1997-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,10.53
1997-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,11.53
1997-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,12.13
1997-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,13.43
1997-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,13.53
1997-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,13.03
1997-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,13.33
1997-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,13.73
1997-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,14.73
1997-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,15.53
1997-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,13.43
1997-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,8.93
1997-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,7.53
1997-03-18,16.0,15.0,5.0,14.0,9.0,11.0,9.0,12.46,10.63
1997-03-19,0.0,0.0,0.0,0.0,4.0,0.0,2.0,11.41,10.73
1997-03-20,6.0,2.0,1.0,4.0,1.0,2.0,2.0,14.9,7.63
1997-03-21,12.0,14.0,4.0,4.0,4.0,3.0,1.0,25.67,9.73
1997-03-22,39.0,42.0,37.0,35.0,36.0,34.0,30.0,41.86,9.33
1997-03-23,57.0,56.0,48.0,54.0,56.0,84.0,43.0,101.37,6.43
1997-03-24,13.0,8.0,6.0,7.0,7.0,10.0,7.0,46.06,6.83
1997-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.04,8.93
1997-03-26,4.0,2.0,1.0,1.0,1.0,0.0,0.0,29.78,9.63
1997-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,10.73
1997-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,12.93
